fips,lc_type,clr,count,exposure
6113,crop,grey,224,723
6113,crop,ivory,23,723
6113,crop,navy,2,723
6113,crop,olive,75,723
6113,crop,purple,74,723
6113,crop,sienna,5,723
6113,forest,aqua,62,703
6113,forest,beige,6,703
6113,forest,cocoa,239,703
6113,forest,emerald,5,703
6113,forest,foo,29,703
6113,forest,grey,60,703
6113,forest,ivory,1,703
6113,forest,navy,1,703
6113,forest,olive,250,703
6113,forest,purple,38,703
6113,forest,sienna,12,703
6113,grass,cocoa,1,2
6113,grass,grey,1,2
6113,shrub,aqua,82,552
6113,shrub,beige,4,552
6113,shrub,cocoa,198,552
6113,shrub,foo,27,552
6113,shrub,grey,87,552
6113,shrub,olive,64,552
6113,shrub,purple,43,552
6113,shrub,sienna,44,552
6113,shrub,yellow,3,552
6113,urban,aqua,585,8594
6113,urban,beige,158,8594
6113,urban,cocoa,2234,8594
6113,urban,emerald,25,8594
6113,urban,foo,1332,8594
6113,urban,grey,667,8594
6113,urban,ivory,6,8594
6113,urban,maroon,37,8594
6113,urban,navy,3,8594
6113,urban,olive,1166,8594
6113,urban,purple,1464,8594
6113,urban,sienna,746,8594
6113,urban,terracotta,9,8594
6113,urban,yellow,162,8594
6113,urban+barren,aqua,1,13
6113,urban+barren,beige,2,13
6113,urban+barren,cocoa,2,13
6113,urban+barren,foo,2,13
6113,urban+barren,grey,1,13
6113,urban+barren,olive,1,13
6113,urban+barren,purple,2,13
6113,urban+barren,sienna,2,13
6113,urban+crop,aqua,2451,31593
6113,urban+crop,beige,520,31593
6113,urban+crop,cocoa,7824,31593
6113,urban+crop,emerald,110,31593
6113,urban+crop,foo,4288,31593
6113,urban+crop,grey,3059,31593
6113,urban+crop,ivory,66,31593
6113,urban+crop,maroon,111,31593
6113,urban+crop,navy,50,31593
6113,urban+crop,olive,3977,31593
6113,urban+crop,purple,4800,31593
6113,urban+crop,sienna,3349,31593
6113,urban+crop,terracotta,66,31593
6113,urban+crop,yellow,922,31593
6113,urban+forest,aqua,119,1550
6113,urban+forest,beige,19,1550
6113,urban+forest,cocoa,523,1550
6113,urban+forest,emerald,16,1550
6113,urban+forest,foo,161,1550
6113,urban+forest,grey,68,1550
6113,urban+forest,maroon,1,1550
6113,urban+forest,navy,1,1550
6113,urban+forest,olive,369,1550
6113,urban+forest,purple,214,1550
6113,urban+forest,sienna,56,1550
6113,urban+forest,yellow,3,1550
6113,urban+grass,aqua,124,1807
6113,urban+grass,beige,26,1807
6113,urban+grass,cocoa,475,1807
6113,urban+grass,emerald,4,1807
6113,urban+grass,foo,210,1807
6113,urban+grass,grey,211,1807
6113,urban+grass,ivory,3,1807
6113,urban+grass,maroon,3,1807
6113,urban+grass,navy,1,1807
6113,urban+grass,olive,231,1807
6113,urban+grass,purple,249,1807
6113,urban+grass,sienna,212,1807
6113,urban+grass,terracotta,3,1807
6113,urban+grass,yellow,55,1807
6113,urban+other,aqua,4,29
6113,urban+other,cocoa,6,29
6113,urban+other,foo,4,29
6113,urban+other,grey,4,29
6113,urban+other,olive,3,29
6113,urban+other,purple,4,29
6113,urban+other,sienna,2,29
6113,urban+other,yellow,2,29
6113,urban+shrub,aqua,83,814
6113,urban+shrub,beige,4,814
6113,urban+shrub,cocoa,203,814
6113,urban+shrub,emerald,1,814
6113,urban+shrub,foo,106,814
6113,urban+shrub,grey,81,814
6113,urban+shrub,ivory,1,814
6113,urban+shrub,maroon,1,814
6113,urban+shrub,navy,1,814
6113,urban+shrub,olive,82,814
6113,urban+shrub,purple,131,814
6113,urban+shrub,sienna,79,814
6113,urban+shrub,terracotta,1,814
6113,urban+shrub,yellow,40,814
6115,crop,alabaster,177,481
6115,crop,bar,6,481
6115,crop,beige,7,481
6115,crop,blue,18,481
6115,crop,coffee,180,481
6115,crop,lilac,23,481
6115,crop,red,17,481
6115,crop,terracotta,18,481
6115,crop,verde,35,481
6115,forest,alabaster,148,1921
6115,forest,bar,1,1921
6115,forest,beige,18,1921
6115,forest,blue,4,1921
6115,forest,coffee,931,1921
6115,forest,lilac,27,1921
6115,forest,red,19,1921
6115,forest,terracotta,19,1921
6115,forest,verde,754,1921
6115,shrub,alabaster,174,1239
6115,shrub,bar,3,1239
6115,shrub,beige,14,1239
6115,shrub,blue,18,1239
6115,shrub,coffee,666,1239
6115,shrub,lilac,78,1239
6115,shrub,red,75,1239
6115,shrub,terracotta,28,1239
6115,shrub,verde,183,1239
6115,urban+crop,alabaster,1673,14124
6115,urban+crop,bar,20,14124
6115,urban+crop,beige,165,14124
6115,urban+crop,blue,286,14124
6115,urban+crop,coffee,4079,14124
6115,urban+crop,lilac,1938,14124
6115,urban+crop,plum,22,14124
6115,urban+crop,red,2275,14124
6115,urban+crop,terracotta,1691,14124
6115,urban+crop,verde,1689,14124
6115,urban+crop,yellow,286,14124
6115,urban+forest,alabaster,25,708
6115,urban+forest,beige,6,708
6115,urban+forest,coffee,289,708
6115,urban+forest,lilac,99,708
6115,urban+forest,red,66,708
6115,urban+forest,terracotta,66,708
6115,urban+forest,verde,155,708
6115,urban+forest,yellow,2,708
6115,urban+grass,alabaster,26,468
6115,urban+grass,bar,22,468
6115,urban+grass,beige,92,468
6115,urban+grass,coffee,78,468
6115,urban+grass,lilac,38,468
6115,urban+grass,plum,36,468
6115,urban+grass,red,62,468
6115,urban+grass,terracotta,39,468
6115,urban+grass,verde,62,468
6115,urban+grass,yellow,13,468
6115,urban+shrub,alabaster,75,854
6115,urban+shrub,bar,8,854
6115,urban+shrub,beige,40,854
6115,urban+shrub,blue,20,854
6115,urban+shrub,coffee,221,854
6115,urban+shrub,lilac,124,854
6115,urban+shrub,plum,16,854
6115,urban+shrub,red,138,854
6115,urban+shrub,terracotta,109,854
6115,urban+shrub,verde,83,854
6115,urban+shrub,yellow,20,854
